UHF,name,race,age,sex,asthma,num,den,rate
205,Sunset Park,Black,65to100,F,Other,82,390,0.21025641025641
205,Sunset Park,Black,65to100,F,Unspec,1412,8614,0.163919201300209
205,Sunset Park,Hispanic,00to04,F,Any,96,4718,0.020347604917338
205,Sunset Park,Hispanic,00to04,F,MildInt,483,7370,0.065535956580733
205,Sunset Park,Hispanic,00to04,F,MildPers,1166,7787,0.149736740721716
205,Sunset Park,Hispanic,00to04,F,ModPers,865,3597,0.240478176257993
205,Sunset Park,Hispanic,00to04,F,Other,4,1086,0.003683241252302
205,Sunset Park,Hispanic,00to04,F,SevPers,1435,3855,0.372243839169909
205,Sunset Park,Hispanic,00to04,F,Unspec,4618,9821,0.470216882191223
205,Sunset Park,Hispanic,00to04,M,Any,1273,5358,0.23758865248227
205,Sunset Park,Hispanic,00to04,M,MildInt,326,7883,0.041354814157047
205,Sunset Park,Hispanic,00to04,M,MildPers,896,6730,0.133135215453195
205,Sunset Park,Hispanic,00to04,M,ModPers,535,9223,0.058007156022986
205,Sunset Park,Hispanic,00to04,M,Other,680,4435,0.153325817361894
205,Sunset Park,Hispanic,00to04,M,SevPers,1872,6626,0.282523392695442
205,Sunset Park,Hispanic,00to04,M,Unspec,274,4245,0.064546525323911
205,Sunset Park,Hispanic,05to11,F,Any,1922,7099,0.270742358078603
205,Sunset Park,Hispanic,05to11,F,MildInt,3417,8465,0.403662138216184
205,Sunset Park,Hispanic,05to11,F,MildPers,267,4834,0.055233760860571
205,Sunset Park,Hispanic,05to11,F,ModPers,128,476,0.26890756302521
205,Sunset Park,Hispanic,05to11,F,Other,182,461,0.394793926247288
205,Sunset Park,Hispanic,05to11,F,SevPers,285,3162,0.090132827324478
205,Sunset Park,Hispanic,05to11,F,Unspec,1129,5280,0.213825757575758
205,Sunset Park,Hispanic,05to11,M,Any,2430,4249,0.571899270416569
205,Sunset Park,Hispanic,05to11,M,MildInt,2829,7139,0.396273987953495
205,Sunset Park,Hispanic,05to11,M,MildPers,2205,11766,0.187404385517593
205,Sunset Park,Hispanic,05to11,M,ModPers,395,6021,0.065603720312241
205,Sunset Park,Hispanic,05to11,M,Other,78,5225,0.014928229665072
205,Sunset Park,Hispanic,05to11,M,SevPers,146,773,0.188874514877102
205,Sunset Park,Hispanic,05to11,M,Unspec,2563,6108,0.419613621480026
205,Sunset Park,Hispanic,12to17,F,Any,1474,9256,0.159248055315471
205,Sunset Park,Hispanic,12to17,F,MildInt,143,8197,0.017445406856167
205,Sunset Park,Hispanic,12to17,F,MildPers,1569,9812,0.159906237260497
205,Sunset Park,Hispanic,12to17,F,ModPers,572,7181,0.079654644199972
205,Sunset Park,Hispanic,12to17,F,Other,191,1274,0.149921507064364
205,Sunset Park,Hispanic,12to17,F,Unspec,603,7230,0.083402489626556
205,Sunset Park,Hispanic,12to17,M,Any,650,5053,0.128636453591926
205,Sunset Park,Hispanic,12to17,M,MildInt,1809,5138,0.35208252238225
205,Sunset Park,Hispanic,12to17,M,MildPers,658,3244,0.202836004932182
205,Sunset Park,Hispanic,12to17,M,ModPers,1008,3356,0.300357568533969
205,Sunset Park,Hispanic,12to17,M,Other,214,3791,0.056449485623846
205,Sunset Park,Hispanic,12to17,M,Unspec,136,6357,0.02139373918515
205,Sunset Park,Hispanic,18to64,F,Any,1416,6228,0.227360308285164
205,Sunset Park,Hispanic,18to64,F,MildInt,120,8218,0.014602092966659
205,Sunset Park,Hispanic,18to64,F,MildPers,1254,7209,0.173949230129005
205,Sunset Park,Hispanic,18to64,F,ModPers,227,3102,0.07317859445519
205,Sunset Park,Hispanic,18to64,F,Other,319,6717,0.047491439630788
205,Sunset Park,Hispanic,18to64,F,SevPers,58,345,0.168115942028985
205,Sunset Park,Hispanic,18to64,F,Unspec,59,1430,0.041258741258741
205,Sunset Park,Hispanic,18to64,M,Any,219,1098,0.199453551912568
205,Sunset Park,Hispanic,18to64,M,MildInt,110,7769,0.014158836401081
205,Sunset Park,Hispanic,18to64,M,MildPers,255,5045,0.050545094152626
205,Sunset Park,Hispanic,18to64,M,ModPers,1366,3158,0.432552248258391
205,Sunset Park,Hispanic,18to64,M,Other,239,2645,0.090359168241966
205,Sunset Park,Hispanic,18to64,M,SevPers,744,4752,0.156565656565657
205,Sunset Park,Hispanic,18to64,M,Unspec,167,2432,0.068667763157895
205,Sunset Park,Hispanic,65to100,F,Any,422,5357,0.078775434011574
205,Sunset Park,Hispanic,65to100,F,MildInt,1685,9841,0.171222436744233
205,Sunset Park,Hispanic,65to100,F,MildPers,46,5658,0.008130081300813
205,Sunset Park,Hispanic,65to100,F,ModPers,2989,4595,0.650489662676823
205,Sunset Park,Hispanic,65to100,F,Other,38,9167,0.004145303807134
205,Sunset Park,Hispanic,65to100,F,SevPers,78,747,0.104417670682731
205,Sunset Park,Hispanic,65to100,F,Unspec,217,5478,0.039612997444323
205,Sunset Park,Hispanic,65to100,M,Any,845,7128,0.11854657687991
205,Sunset Park,Hispanic,65to100,M,MildInt,2268,9681,0.234273318872017
205,Sunset Park,Hispanic,65to100,M,MildPers,1248,4224,0.295454545454545
205,Sunset Park,Hispanic,65to100,M,ModPers,171,3341,0.051182280754265
205,Sunset Park,Hispanic,65to100,M,Other,23,417,0.05515587529976
205,Sunset Park,Hispanic,65to100,M,SevPers,291,1720,0.169186046511628
205,Sunset Park,Hispanic,65to100,M,Unspec,29,4522,0.00641309155241
205,Sunset Park,Missing,00to04,F,Any,699,4794,0.145807259073842
205,Sunset Park,Missing,00to04,F,Other,773,4094,0.188812896922325
205,Sunset Park,Missing,00to04,F,Unspec,1096,3607,0.303853617965068
205,Sunset Park,Missing,05to11,F,Any,61,6882,0.00886370241209
205,Sunset Park,Missing,05to11,F,Other,2496,5677,0.439668839175621
205,Sunset Park,Missing,05to11,F,Unspec,689,4222,0.163192799621033
205,Sunset Park,Missing,05to11,M,Any,848,2672,0.317365269461078
205,Sunset Park,Missing,05to11,M,Unspec,29,3746,0.007741591030432
205,Sunset Park,Missing,12to17,F,Any,1409,5489,0.256695208599016
205,Sunset Park,Missing,12to17,F,Other,858,4355,0.197014925373134
205,Sunset Park,Missing,12to17,F,Unspec,705,8629,0.081701240004636
205,Sunset Park,Missing,12to17,M,Any,1658,11262,0.147220742319304
205,Sunset Park,Missing,12to17,M,MildInt,56,566,0.098939929328622
205,Sunset Park,Missing,12to17,M,Unspec,417,8222,0.05071758696181
205,Sunset Park,Missing,18to64,F,Any,11,277,0.03971119133574
205,Sunset Park,Missing,18to64,F,MildInt,3348,6294,0.531935176358437
205,Sunset Park,Missing,18to64,F,Other,1510,10449,0.144511436501101
205,Sunset Park,Missing,18to64,F,Unspec,2807,9825,0.285699745547074
205,Sunset Park,Missing,18to64,M,Any,253,4606,0.054928354320452
205,Sunset Park,Missing,18to64,M,Other,1295,5613,0.230714412969891
205,Sunset Park,Missing,18to64,M,Unspec,288,3861,0.074592074592075
205,Sunset Park,Missing,65to100,F,Any,2406,6561,0.366712391403749
205,Sunset Park,Missing,65to100,F,Other,2068,10809,0.191322046442779
205,Sunset Park,Missing,65to100,F,Unspec,899,1807,0.497509684560044
205,Sunset Park,Missing,65to100,M,Any,1771,11047,0.160315017651851
205,Sunset Park,Missing,65to100,M,Other,492,6835,0.071982443306511
205,Sunset Park,Missing,65to100,M,Unspec,993,4422,0.224559023066486
205,Sunset Park,Other,00to04,M,Any,648,4922,0.13165379926859
205,Sunset Park,Other,00to04,M,MildPers,521,9405,0.055396065922382
205,Sunset Park,Other,00to04,M,Other,425,3110,0.136655948553055
205,Sunset Park,Other,00to04,M,Unspec,1184,4093,0.289274370877107
205,Sunset Park,Other,05to11,F,Any,279,3238,0.086164298949969
205,Sunset Park,Other,05to11,F,MildInt,615,8937,0.068815038603558
205,Sunset Park,Other,05to11,F,MildPers,3623,7760,0.466881443298969
205,Sunset Park,Other,05to11,F,ModPers,690,7363,0.093711802254516
205,Sunset Park,Other,05to11,F,Other,346,4381,0.078977402419539
205,Sunset Park,Other,05to11,F,Unspec,747,4193,0.178154066300978
205,Sunset Park,Other,05to11,M,Any,604,6803,0.088784359841247
205,Sunset Park,Other,05to11,M,MildInt,715,7754,0.092210472014444
205,Sunset Park,Other,05to11,M,MildPers,32,142,0.225352112676056
205,Sunset Park,Other,05to11,M,Other,986,5641,0.174791703598653
205,Sunset Park,Other,05to11,M,Unspec,1521,2614,0.581866870696251
205,Sunset Park,Other,12to17,F,Any,845,4084,0.20690499510284
205,Sunset Park,Other,12to17,F,Other,474,6024,0.078685258964143
205,Sunset Park,Other,12to17,F,Unspec,3234,7140,0.452941176470588
205,Sunset Park,Other,12to17,M,Any,316,3728,0.084763948497854
205,Sunset Park,Other,12to17,M,MildInt,1786,7502,0.238069848040523
205,Sunset Park,Other,12to17,M,ModPers,1102,8898,0.123848055742864
205,Sunset Park,Other,12to17,M,Other,479,4421,0.108346527934856
205,Sunset Park,Other,12to17,M,Unspec,566,1865,0.303485254691689
205,Sunset Park,Other,18to64,F,Any,3736,8760,0.42648401826484
205,Sunset Park,Other,18to64,F,MildInt,679,3313,0.2049501961968
205,Sunset Park,Other,18to64,F,MildPers,895,11480,0.077961672473868
205,Sunset Park,Other,18to64,F,ModPers,561,5001,0.112177564487103
205,Sunset Park,Other,18to64,F,Other,19,640,0.0296875
205,Sunset Park,Other,18to64,F,Unspec,79,478,0.165271966527197
205,Sunset Park,Other,18to64,M,Any,56,205,0.273170731707317
205,Sunset Park,Other,18to64,M,MildInt,240,829,0.289505428226779
205,Sunset Park,Other,18to64,M,MildPers,737,5866,0.12563927719059
205,Sunset Park,Other,18to64,M,ModPers,1104,2148,0.513966480446927
205,Sunset Park,Other,18to64,M,Other,773,3528,0.219104308390023
205,Sunset Park,Other,18to64,M,SevPers,1084,2808,0.386039886039886
205,Sunset Park,Other,18to64,M,Unspec,106,6803,0.015581361164192
205,Sunset Park,Other,65to100,F,Any,139,3906,0.035586277521761
205,Sunset Park,Other,65to100,F,MildInt,208,7148,0.029099048684947
205,Sunset Park,Other,65to100,F,MildPers,67,2978,0.022498321020819
205,Sunset Park,Other,65to100,F,ModPers,2477,7190,0.344506258692629
205,Sunset Park,Other,65to100,F,Other,17,7491,0.002269389934588
205,Sunset Park,Other,65to100,F,Unspec,389,2038,0.190873405299313
205,Sunset Park,Other,65to100,M,Any,574,3502,0.163906339234723
205,Sunset Park,Other,65to100,M,MildInt,1096,9777,0.112099826122532
205,Sunset Park,Other,65to100,M,Other,1686,4860,0.346913580246914
205,Sunset Park,Other,65to100,M,Unspec,620,5694,0.108886547242712
205,Sunset Park,White,00to04,F,Any,443,4556,0.097234416154522
205,Sunset Park,White,00to04,F,Unspec,1439,6573,0.218925909021756
205,Sunset Park,White,00to04,M,Any,473,6752,0.070053317535545
205,Sunset Park,White,00to04,M,Other,1815,4555,0.398463227222832
205,Sunset Park,White,00to04,M,Unspec,454,8425,0.053887240356083
205,Sunset Park,White,05to11,F,Any,68,667,0.101949025487256
205,Sunset Park,White,05to11,F,MildInt,1617,3531,0.457943925233645
205,Sunset Park,White,05to11,F,ModPers,231,2564,0.09009360374415
205,Sunset Park,White,05to11,F,Other,157,2237,0.070183281180152
205,Sunset Park,White,05to11,F,Unspec,1732,6200,0.279354838709677
205,Sunset Park,White,05to11,M,Any,126,3110,0.040514469453376
205,Sunset Park,White,05to11,M,MildInt,267,2260,0.118141592920354
205,Sunset Park,White,05to11,M,MildPers,3281,8950,0.36659217877095
205,Sunset Park,White,05to11,M,ModPers,626,4202,0.148976677772489
205,Sunset Park,White,05to11,M,Unspec,392,6561,0.059746989788142
205,Sunset Park,White,12to17,F,Any,525,11968,0.043866978609626
205,Sunset Park,White,12to17,F,MildInt,846,4348,0.194572217111316
205,Sunset Park,White,12to17,M,Any,1211,3019,0.401126200728718
205,Sunset Park,White,12to17,M,MildInt,188,3652,0.051478641840088
205,Sunset Park,White,12to17,M,Other,2819,4974,0.566747084841174
205,Sunset Park,White,12to17,M,Unspec,4923,11651,0.422538837867994
205,Sunset Park,White,18to64,F,Any,2074,8015,0.258764815970056
205,Sunset Park,White,18to64,F,MildInt,1629,4510,0.36119733924612
205,Sunset Park,White,18to64,F,MildPers,710,3191,0.222500783453463
205,Sunset Park,White,18to64,F,ModPers,772,4727,0.163317114448911
205,Sunset Park,White,18to64,F,Other,3270,8011,0.408188740481837
205,Sunset Park,White,18to64,F,Unspec,217,1504,0.144281914893617
205,Sunset Park,White,18to64,M,Any,1435,10082,0.14233287046221
205,Sunset Park,White,18to64,M,MildInt,1960,6744,0.290628706998814
205,Sunset Park,White,18to64,M,ModPers,1113,6833,0.162885994438753
205,Sunset Park,White,18to64,M,Other,127,423,0.300236406619385
205,Sunset Park,White,18to64,M,SevPers,532,3190,0.166771159874608
205,Sunset Park,White,18to64,M,Unspec,360,1434,0.251046025104602
205,Sunset Park,White,65to100,F,Any,256,3342,0.076600837821664
205,Sunset Park,White,65to100,F,Other,585,2068,0.282882011605416
205,Sunset Park,White,65to100,F,Unspec,1591,6119,0.260009805523778
205,Sunset Park,White,65to100,M,Any,1165,5958,0.195535414568647
205,Sunset Park,White,65to100,M,Other,774,4970,0.155734406438632
205,Sunset Park,White,65to100,M,Unspec,0,5974,0
206,Borough Park,Asian,00to04,F,Any,8324,10228,0.813844348846304
206,Borough Park,Asian,00to04,F,MildInt,4139,6720,0.615922619047619
206,Borough Park,Asian,00to04,F,MildPers,707,2829,0.249911629551078
206,Borough Park,Asian,00to04,F,ModPers,3032,5749,0.527396068881545
206,Borough Park,Asian,00to04,F,Other,2787,4460,0.624887892376682
206,Borough Park,Asian,00to04,F,Unspec,2765,6031,0.458464599568894
206,Borough Park,Asian,00to04,M,Any,853,3344,0.255083732057416
206,Borough Park,Asian,00to04,M,MildInt,2057,8083,0.254484721019423
206,Borough Park,Asian,00to04,M,MildPers,3372,6874,0.490544079138784
206,Borough Park,Asian,00to04,M,ModPers,5285,6703,0.788452931523199
206,Borough Park,Asian,00to04,M,Other,2208,4838,0.456386936750723
206,Borough Park,Asian,00to04,M,SevPers,1493,4021,0.371300671474758
206,Borough Park,Asian,00to04,M,Unspec,2215,3434,0.64502038439138
206,Borough Park,Asian,05to11,F,Any,367,836,0.438995215311005
206,Borough Park,Asian,05to11,F,MildInt,2113,3332,0.634153661464586
206,Borough Park,Asian,05to11,F,MildPers,1174,2654,0.442351168048229
206,Borough Park,Asian,05to11,F,ModPers,4354,7198,0.604890247290914
206,Borough Park,Asian,05to11,F,Other,1099,4407,0.249375992738825
206,Borough Park,Asian,05to11,F,Unspec,2757,4826,0.571280563613759
206,Borough Park,Asian,05to11,M,Any,1228,4250,0.288941176470588
206,Borough Park,Asian,05to11,M,MildInt,1576,2822,0.55846917080085
206,Borough Park,Asian,05to11,M,MildPers,2394,3670,0.652316076294278
206,Borough Park,Asian,05to11,M,ModPers,3694,4503,0.820341994226071
206,Borough Park,Asian,05to11,M,Other,736,1700,0.432941176470588
206,Borough Park,Asian,05to11,M,Unspec,2562,4524,0.56631299734748
206,Borough Park,Asian,12to17,F,Any,6061,9381,0.646093167039761
206,Borough Park,Asian,12to17,F,MildInt,477,1296,0.368055555555556
206,Borough Park,Asian,12to17,F,MildPers,454,4351,0.104343829004826
206,Borough Park,Asian,12to17,F,ModPers,820,6670,0.122938530734633
206,Borough Park,Asian,12to17,F,Other,250,447,0.559284116331096
206,Borough Park,Asian,12to17,F,Unspec,6137,10789,0.568820094540736
206,Borough Park,Asian,12to17,M,Any,3601,5875,0.612936170212766
206,Borough Park,Asian,12to17,M,MildInt,2806,7836,0.358090862685043
206,Borough Park,Asian,12to17,M,MildPers,533,872,0.611238532110092
206,Borough Park,Asian,12to17,M,ModPers,4440,6461,0.687200123819842
206,Borough Park,Asian,12to17,M,Other,1855,3353,0.553235908141962
206,Borough Park,Asian,12to17,M,Unspec,5687,7294,0.779681930353715
206,Borough Park,Asian,18to64,F,Any,1063,3508,0.303021664766249
206,Borough Park,Asian,18to64,F,MildInt,624,1846,0.338028169014085
206,Borough Park,Asian,18to64,F,MildPers,530,2548,0.208006279434851
206,Borough Park,Asian,18to64,F,ModPers,17,37,0.459459459459459
206,Borough Park,Asian,18to64,F,Other,8107,11320,0.716166077738516
206,Borough Park,Asian,18to64,F,SevPers,7416,11012,0.673447148565202
206,Borough Park,Asian,18to64,F,Unspec,3466,6748,0.513633669235329
206,Borough Park,Asian,18to64,M,Any,1063,2162,0.491674375578168
206,Borough Park,Asian,18to64,M,MildInt,6230,7004,0.889491719017704
206,Borough Park,Asian,18to64,M,MildPers,111,214,0.518691588785047
206,Borough Park,Asian,18to64,M,ModPers,2638,5608,0.470399429386591
206,Borough Park,Asian,18to64,M,Other,4528,7822,0.578880081820506
206,Borough Park,Asian,18to64,M,SevPers,297,445,0.667415730337079
206,Borough Park,Asian,18to64,M,Unspec,158,250,0.632
206,Borough Park,Asian,65to100,F,Any,1022,1259,0.811755361397935
206,Borough Park,Asian,65to100,F,MildInt,5544,10446,0.530729465824239
206,Borough Park,Asian,65to100,F,MildPers,2547,3327,0.765554553651939
206,Borough Park,Asian,65to100,F,ModPers,1448,2372,0.610455311973018
206,Borough Park,Asian,65to100,F,Other,5034,8398,0.599428435341748
206,Borough Park,Asian,65to100,F,Unspec,1252,3174,0.394454946439824
206,Borough Park,Asian,65to100,M,Any,979,2337,0.418913136499786
206,Borough Park,Asian,65to100,M,MildInt,857,2323,0.368919500645717
206,Borough Park,Asian,65to100,M,MildPers,2786,5733,0.485958485958486
206,Borough Park,Asian,65to100,M,ModPers,2286,5167,0.442423069479388
206,Borough Park,Asian,65to100,M,Other,517,3908,0.132292732855681
206,Borough Park,Asian,65to100,M,SevPers,254,2005,0.126683291770574
206,Borough Park,Asian,65to100,M,Unspec,4961,10654,0.465646705462737
206,Borough Park,Black,00to04,F,Any,3060,6069,0.504201680672269
206,Borough Park,Black,00to04,F,MildInt,2001,3359,0.595713009824352
206,Borough Park,Black,00to04,F,Other,3141,6002,0.523325558147284
206,Borough Park,Black,00to04,F,Unspec,33,70,0.471428571428571
206,Borough Park,Black,00to04,M,Any,3672,6970,0.526829268292683
206,Borough Park,Black,00to04,M,MildInt,3836,9476,0.404812157028282
206,Borough Park,Black,00to04,M,MildPers,2173,3737,0.581482472571581
206,Borough Park,Black,00to04,M,Unspec,2602,5408,0.481139053254438
206,Borough Park,Black,05to11,F,Any,913,1658,0.550663449939686
206,Borough Park,Black,05to11,F,MildInt,4472,6173,0.724445164425725
206,Borough Park,Black,05to11,F,MildPers,2629,4060,0.647536945812808
206,Borough Park,Black,05to11,F,ModPers,78,207,0.376811594202899
206,Borough Park,Black,05to11,F,Other,1591,2507,0.634623055444755
206,Borough Park,Black,05to11,F,Unspec,1424,4137,0.344210780759004
206,Borough Park,Black,05to11,M,Any,50,6659,0.00750863493017
206,Borough Park,Black,05to11,M,MildInt,4353,9650,0.451088082901554
206,Borough Park,Black,05to11,M,MildPers,3711,7536,0.492436305732484
206,Borough Park,Black,05to11,M,Other,4074,6178,0.659436710909679
206,Borough Park,Black,05to11,M,Unspec,86,3988,0.021564694082247
206,Borough Park,Black,12to17,F,Any,1421,1698,0.836866902237927
206,Borough Park,Black,12to17,F,MildInt,2204,3801,0.57984740857669
206,Borough Park,Black,12to17,M,Any,841,2206,0.381233000906618
206,Borough Park,Black,12to17,M,Other,627,8659,0.072410209031066
206,Borough Park,Black,12to17,M,Unspec,2653,4566,0.581033727551467
206,Borough Park,Black,18to64,F,Any,274,5314,0.051561911930749
206,Borough Park,Black,18to64,F,MildInt,3038,7491,0.405553330663463
206,Borough Park,Black,18to64,F,MildPers,1959,4373,0.44797621769952
206,Borough Park,Black,18to64,F,ModPers,887,2415,0.367287784679089
206,Borough Park,Black,18to64,F,Other,5282,8074,0.654198662373049
206,Borough Park,Black,18to64,F,SevPers,954,1799,0.53029460811562
206,Borough Park,Black,18to64,F,Unspec,1665,2727,0.610561056105611
206,Borough Park,Black,18to64,M,Any,3161,6176,0.511819948186529
206,Borough Park,Black,18to64,M,MildInt,4102,6678,0.614255765199161
206,Borough Park,Black,18to64,M,Other,1145,2872,0.398676880222841
206,Borough Park,Black,18to64,M,Unspec,5390,9762,0.552140954722393
206,Borough Park,Black,65to100,F,Any,6788,12096,0.561177248677249
206,Borough Park,Black,65to100,F,MildInt,3667,5597,0.655172413793103
206,Borough Park,Black,65to100,F,MildPers,363,590,0.615254237288136
206,Borough Park,Black,65to100,F,Other,5125,8949,0.572689685998436
206,Borough Park,Black,65to100,F,Unspec,1732,4766,0.363407469576164
206,Borough Park,Black,65to100,M,Any,1225,2070,0.591787439613527
206,Borough Park,Black,65to100,M,MildInt,3190,4611,0.691823899371069
206,Borough Park,Black,65to100,M,Other,3362,7739,0.434423052073911
206,Borough Park,Black,65to100,M,Unspec,188,212,0.886792452830189
206,Borough Park,Hispanic,00to04,F,Any,3030,6725,0.450557620817844
206,Borough Park,Hispanic,00to04,F,MildInt,3423,5270,0.649525616698292
206,Borough Park,Hispanic,00to04,F,MildPers,3717,5635,0.659627329192547
206,Borough Park,Hispanic,00to04,F,ModPers,4874,8991,0.542097653208764
206,Borough Park,Hispanic,00to04,F,Other,2648,5220,0.50727969348659
206,Borough Park,Hispanic,00to04,F,Unspec,442,1178,0.375212224108659
206,Borough Park,Hispanic,00to04,M,Any,4298,4397,0.977484648624062
206,Borough Park,Hispanic,00to04,M,MildInt,1761,3274,0.53787416004887
206,Borough Park,Hispanic,00to04,M,MildPers,5843,9941,0.587767830198169
206,Borough Park,Hispanic,00to04,M,ModPers,3954,8881,0.44522013286792
206,Borough Park,Hispanic,00to04,M,Other,3298,9162,0.359965073128138
206,Borough Park,Hispanic,00to04,M,SevPers,2696,5470,0.492870201096892
206,Borough Park,Hispanic,00to04,M,Unspec,4136,8303,0.498133204865711
206,Borough Park,Hispanic,05to11,F,Any,1698,4138,0.410343160947318
206,Borough Park,Hispanic,05to11,F,MildInt,2433,7005,0.347323340471092
206,Borough Park,Hispanic,05to11,F,MildPers,3524,4853,0.726148773954255
206,Borough Park,Hispanic,05to11,F,ModPers,3398,5351,0.635021491310035
206,Borough Park,Hispanic,05to11,F,Other,3797,9019,0.421000110877037
206,Borough Park,Hispanic,05to11,F,SevPers,7377,8200,0.899634146341463
206,Borough Park,Hispanic,05to11,F,Unspec,4574,12027,0.380310966990937
206,Borough Park,Hispanic,05to11,M,Any,6966,10599,0.657231814322106
206,Borough Park,Hispanic,05to11,M,MildInt,4633,8715,0.531612162937464
206,Borough Park,Hispanic,05to11,M,MildPers,6170,10216,0.603954581049334
206,Borough Park,Hispanic,05to11,M,ModPers,3850,7046,0.546409310246949
206,Borough Park,Hispanic,05to11,M,Other,1840,7272,0.253025302530253
206,Borough Park,Hispanic,05to11,M,Unspec,1459,2178,0.669880624426079
206,Borough Park,Hispanic,12to17,F,Any,2463,5329,0.462188027772565
206,Borough Park,Hispanic,12to17,F,MildInt,1002,1905,0.525984251968504
206,Borough Park,Hispanic,12to17,F,Other,2741,4128,0.664001937984496
206,Borough Park,Hispanic,12to17,F,Unspec,3152,5866,0.537333787930447
206,Borough Park,Hispanic,12to17,M,Any,2031,3144,0.645992366412214
206,Borough Park,Hispanic,12to17,M,MildInt,81,4622,0.017524881003894
206,Borough Park,Hispanic,12to17,M,Other,7746,9127,0.848690697929221
206,Borough Park,Hispanic,12to17,M,SevPers,4987,8540,0.583957845433255
206,Borough Park,Hispanic,12to17,M,Unspec,4820,8583,0.561575206804148
206,Borough Park,Hispanic,18to64,F,Any,1944,4824,0.402985074626866
206,Borough Park,Hispanic,18to64,F,MildInt,1651,3251,0.507843740387573
206,Borough Park,Hispanic,18to64,F,MildPers,5085,7660,0.663838120104439
206,Borough Park,Hispanic,18to64,F,ModPers,4225,10268,0.411472536034281
206,Borough Park,Hispanic,18to64,F,Other,3491,5801,0.601792794345802
206,Borough Park,Hispanic,18to64,F,SevPers,3516,6278,0.560050971647021
206,Borough Park,Hispanic,18to64,F,Unspec,7988,12110,0.65962014863749
206,Borough Park,Hispanic,18to64,M,Any,4073,6687,0.609092268580828
206,Borough Park,Hispanic,18to64,M,MildInt,3006,6982,0.430535663133773
206,Borough Park,Hispanic,18to64,M,MildPers,999,2951,0.338529312097594
206,Borough Park,Hispanic,18to64,M,ModPers,5093,7370,0.691044776119403
206,Borough Park,Hispanic,18to64,M,Other,8,22,0.363636363636364
206,Borough Park,Hispanic,18to64,M,Unspec,92,194,0.474226804123711
206,Borough Park,Hispanic,65to100,F,Any,2399,3966,0.604891578416541
206,Borough Park,Hispanic,65to100,F,MildInt,1857,3163,0.587100853619981
206,Borough Park,Hispanic,65to100,F,MildPers,525,724,0.725138121546961
206,Borough Park,Hispanic,65to100,F,ModPers,2817,5146,0.547415468324913
206,Borough Park,Hispanic,65to100,F,Other,7403,11091,0.667478135425119
206,Borough Park,Hispanic,65to100,F,Unspec,7316,10464,0.699159021406728
206,Borough Park,Hispanic,65to100,M,Any,3624,11638,0.311393710259495
206,Borough Park,Hispanic,65to100,M,ModPers,973,1956,0.497443762781186
206,Borough Park,Hispanic,65to100,M,Other,3723,5212,0.714313123561013
206,Borough Park,Hispanic,65to100,M,Unspec,2892,4138,0.698888351860802
206,Borough Park,Missing,00to04,F,Any,721,3104,0.232280927835052
206,Borough Park,Missing,00to04,F,Unspec,2395,6651,0.360096226131409
206,Borough Park,Missing,00to04,M,Any,1294,1617,0.800247371675943
206,Borough Park,Missing,00to04,M,Other,3735,11173,0.33428801575226
206,Borough Park,Missing,00to04,M,Unspec,694,5740,0.120905923344948
206,Borough Park,Missing,05to11,F,Any,3432,9082,0.377890332525875
206,Borough Park,Missing,05to11,F,MildInt,3821,6716,0.56893984514592
206,Borough Park,Missing,05to11,M,Any,202,526,0.384030418250951
206,Borough Park,Missing,05to11,M,Other,5315,6546,0.81194622670333
206,Borough Park,Missing,12to17,F,Any,8753,10306,0.849311080923734
206,Borough Park,Missing,12to17,F,MildInt,3470,7963,0.435765415044581
206,Borough Park,Missing,12to17,F,Other,4373,6282,0.696115886660299
206,Borough Park,Missing,12to17,F,Unspec,84,130,0.646153846153846
206,Borough Park,Missing,12to17,M,Any,86,166,0.518072289156627
206,Borough Park,Missing,12to17,M,Other,3080,5215,0.590604026845638
206,Borough Park,Missing,12to17,M,Unspec,1015,2721,0.373024623300257
206,Borough Park,Missing,18to64,F,Any,7265,10612,0.684602336977007
206,Borough Park,Missing,18to64,F,MildInt,1408,4142,0.339932399806857
206,Borough Park,Missing,18to64,F,Other,1372,3764,0.364505844845909
206,Borough Park,Missing,18to64,F,Unspec,3533,4777,0.739585513920871
206,Borough Park,Missing,18to64,M,Any,2867,3969,0.722348198538675
206,Borough Park,Missing,18to64,M,MildInt,888,1112,0.798561151079137
206,Borough Park,Missing,18to64,M,MildPers,474,4097,0.115694410544301
206,Borough Park,Missing,18to64,M,ModPers,220,974,0.225872689938398
206,Borough Park,Missing,18to64,M,Other,4293,5899,0.727750466180709
206,Borough Park,Missing,18to64,M,Unspec,2816,3807,0.739690044654584
206,Borough Park,Missing,65to100,F,Any,667,917,0.727371864776445
206,Borough Park,Missing,65to100,F,Other,2015,5248,0.383955792682927
206,Borough Park,Missing,65to100,F,Unspec,6692,9871,0.677945496910141
206,Borough Park,Missing,65to100,M,Any,2971,4841,0.613716174344144
206,Borough Park,Missing,65to100,M,Other,3638,6276,0.579668578712556
206,Borough Park,Missing,65to100,M,Unspec,3099,5583,0.555077915099409
206,Borough Park,Other,00to04,F,Any,1182,1643,0.719415702982349
206,Borough Park,Other,00to04,F,Other,5623,10830,0.519205909510619
206,Borough Park,Other,00to04,F,Unspec,3079,4305,0.715214866434379
206,Borough Park,Other,00to04,M,Any,3278,7396,0.443212547322877
